1737.5,0.189,1.25E+03
1742.5,0.191,1.25E+03
1747.5,0.185,1.25E+03
1752.5,0.187,1.25E+03
1757.5,0.189,1.25E+03
1762.5,0.184,1.25E+03
1767.5,0.182,1.25E+03
1772.5,0.177,1.26E+03
1777.5,0.173,1.26E+03
1782.5,0.171,1.26E+03
1787.5,0.17,1.26E+03
1792.5,0.169,1.26E+03
1797.5,0.173,1.26E+03
1802.5,0.169,1.26E+03
1807.5,0.168,1.26E+03
1812.5,0.16,1.26E+03
1817.5,0.16,1.26E+03
1822.5,0.159,1.26E+03
1827.5,0.156,1.26E+03
1832.5,0.156,1.26E+03
1837.5,0.15,1.27E+03
1842.5,0.153,1.27E+03
1847.5,0.151,1.27E+03
1852.5,0.148,1.27E+03
1857.5,0.145,1.27E+03
1862.5,0.143,1.27E+03
1867.5,0.143,1.27E+03
1872.5,0.135,1.27E+03
1877.5,0.135,1.27E+03
1882.5,0.14,1.27E+03
1887.5,0.138,1.27E+03
1892.5,0.137,1.27E+03
1897.5,0.138,1.27E+03
1902.5,0.133,1.27E+03
1907.5,0.136,1.28E+03
1912.5,0.138,1.28E+03
1917.5,0.136,1.28E+03
1922.5,0.134,1.28E+03
1927.5,0.132,1.28E+03
1932.5,0.132,1.28E+03
1937.5,0.131,1.28E+03
1942.5,0.129,1.28E+03
1947.5,0.127,1.28E+03
1952.5,0.126,1.28E+03
1957.5,0.122,1.28E+03
1962.5,0.126,1.28E+03
1967.5,0.125,1.28E+03
1972.5,0.125,1.28E+03
1977.5,0.129,1.28E+03
1982.5,0.125,1.29E+03
1987.5,0.123,1.29E+03
1992.5,0.121,1.29E+03
1997.5,0.123,1.29E+03
2002.5,0.116,1.29E+03
2012.5,0.114,1.29E+03
2022.5,0.113,1.29E+03
2032.5,0.11,1.29E+03
2042.5,0.107,1.29E+03
2052.5,0.104,1.29E+03
2062.5,0.1,1.29E+03
2077.5,0.101,1.30E+03
2092.5,0.098,1.30E+03
2107.5,0.093,1.30E+03
2122.5,0.087,1.30E+03
2137.5,0.085,1.30E+03
2152.5,0.081,1.30E+03
2167.5,0.08,1.30E+03
2182.5,0.075,1.30E+03
2197.5,0.073,1.31E+03
2212.5,0.075,1.31E+03
2227.5,0.075,1.31E+03
2247.5,0.072,1.31E+03
2262.5,0.071,1.31E+03
2282.5,0.069,1.31E+03
2302.5,0.066,1.31E+03
2322.5,0.053,1.31E+03
2342.5,0.058,1.32E+03
2362.5,0.065,1.32E+03
2382.5,0.055,1.32E+03
2402.5,0.054,1.32E+03
2422.5,0.057,1.32E+03
2442.5,0.051,1.32E+03
2467.5,0.053,1.32E+03
2492.5,0.054,1.32E+03
2517.5,0.047,1.33E+03
2542.5,0.046,1.33E+03
2567.5,0.044,1.33E+03
2592.5,0.042,1.33E+03
2617.5,0.041,1.33E+03
2642.5,0.039,1.33E+03
2672.5,0.038,1.33E+03
2702.5,0.036,1.33E+03
2732.5,0.035,1.33E+03
2762.5,0.034,1.33E+03
2797.5,0.032,1.34E+03
2832.5,0.031,1.34E+03
2867.5,0.029,1.34E+03
2907.5,0.028,1.34E+03
